TransactionID,Items
26621,"Milk,Butter,Lettuce,Cookies,Chips,Pasta,Tea"
26622,"Jam,Rice,Eggs,Bananas,Chicken,Yogurt"
26623,"Cucumber,Carrots,Yogurt,Chips,Chicken,Bananas,Butter"
26624,"Carrots,Eggs,Lettuce"
26625,"Soda,Coffee,Pasta,Yogurt,Onions,Bread"
26626,"Cucumber,Milk,Bread"
26627,"Carrots,Soda,Onions,Jam,Coffee,Butter,Fish"
26628,"Milk,Soda,Onions,Fish,Apples"
26629,"Tomatoes,Peanut Butter,Bananas,Apples,Rice"
26630,"Eggs,Coffee,Soda,Flour,Peanut Butter"
26631,"Cereal,Chips,Cheese,Carrots,Apples,Ice Cream,Coffee"
26632,Milk
26633,"Lettuce,Pasta,Beef"
26634,"Tomatoes,Yogurt"
26635,"Lettuce,Chicken,Onions,Tea,Apples,Cereal,Chips"
26636,"Chips,Bread,Rice,Chicken,Cookies,Apples,Flour"
26637,"Fish,Coffee,Milk,Rice,Bread,Chicken"
26638,"Cheese,Flour"
26639,"Butter,Ice Cream,Eggs"
26640,"Garlic,Butter,Juice,Apples"
26641,"Beef,Cucumber"
26642,"Carrots,Cheese,Yogurt"
26643,"Apples,Beef,Coffee,Cheese,Cereal,Jam"
26644,Tea
26645,"Coffee,Cucumber,Cereal,Chips,Peanut Butter,Tomatoes"
26646,"Apples,Lettuce,Peanut Butter"
26647,Cookies
26648,"Tomatoes,Pasta,Bread,Cookies,Cheese"
26649,"Garlic,Cucumber,Ice Cream"
26650,"Pasta,Yogurt,Beef,Bananas"
26651,"Tea,Carrots,Juice"
26652,"Cucumber,Apples,Bananas,Butter,Cheese,Peanut Butter,Coffee"
26653,"Apples,Chips,Ice Cream,Fish,Flour,Lettuce,Cookies"
26654,"Jam,Ice Cream"
26655,"Bread,Butter,Ice Cream,Coffee"
26656,"Fish,Chips,Chicken,Rice,Tea,Apples"
26657,"Eggs,Cheese,Juice,Tomatoes,Chips"
26658,"Juice,Fish,Butter,Bread,Rice"
26659,"Apples,Tea,Butter,Pasta,Jam"
26660,"Tea,Chicken,Beef,Flour,Fish,Milk"
26661,"Ice Cream,Apples,Flour"
26662,"Cookies,Cucumber,Butter,Peanut Butter,Garlic"
26663,"Yogurt,Flour,Jam,Milk,Chicken"
26664,"Chips,Carrots,Apples"
26665,Rice
26666,"Flour,Cereal,Cucumber,Fish,Peanut Butter"
26667,"Cucumber,Garlic"
26668,"Milk,Jam,Cucumber,Onions,Pasta"
26669,Jam
26670,"Bread,Garlic,Flour,Jam,Tomatoes"
26671,"Rice,Apples"
26672,"Bananas,Cookies,Onions,Yogurt,Ice Cream"
26673,"Chips,Chicken,Tomatoes,Milk,Coffee,Carrots,Cookies"
26674,"Cereal,Cookies,Milk,Chips"
26675,"Beef,Yogurt,Soda,Pasta,Rice,Garlic"
26676,Cookies
26677,Coffee
26678,Bananas
26679,"Peanut Butter,Pasta,Lettuce,Jam"
26680,Yogurt
26681,"Eggs,Yogurt,Cucumber,Juice,Beef,Rice"
26682,"Butter,Yogurt,Ice Cream,Bread,Garlic,Eggs,Lettuce"
26683,"Juice,Yogurt,Bananas,Chicken,Fish,Apples,Garlic"
26684,Eggs
26685,"Jam,Rice,Pasta,Eggs,Juice"
26686,"Flour,Pasta,Chicken"
26687,"Eggs,Tea,Chips,Cheese,Juice,Yogurt,Bread"
26688,"Eggs,Soda"
26689,"Carrots,Juice,Fish"
26690,"Juice,Pasta,Ice Cream,Garlic"
26691,"Juice,Pasta,Chicken,Yogurt"
26692,"Soda,Bread,Ice Cream,Carrots,Coffee"
26693,Juice
26694,Butter
26695,"Chips,Milk,Garlic"
26696,"Jam,Ice Cream,Butter"
26697,"Bananas,Rice,Bread,Cereal,Cheese,Milk"
26698,"Beef,Soda"
26699,"Cucumber,Beef,Ice Cream"
26700,"Bread,Tea,Beef,Peanut Butter,Eggs,Lettuce"
26701,"Ice Cream,Eggs"
26702,"Chips,Chicken,Cheese,Flour"
26703,"Tomatoes,Milk,Cheese"
26704,"Juice,Beef,Rice,Tomatoes"
26705,"Chicken,Apples,Bread,Pasta,Juice,Tomatoes,Flour"
26706,"Cheese,Jam"
26707,Tea
26708,Milk
26709,"Carrots,Lettuce,Bananas,Jam,Pasta,Rice"
26710,"Rice,Ice Cream"
26711,"Chicken,Pasta,Chips,Butter"
26712,"Flour,Pasta,Butter"
26713,"Tea,Chicken"
26714,"Soda,Chips"
26715,"Juice,Cheese,Bananas,Rice"
26716,"Garlic,Milk,Pasta,Lettuce,Apples,Juice"
26717,"Beef,Soda,Yogurt,Ice Cream,Tomatoes,Coffee,Rice"
26718,"Carrots,Garlic,Tea,Milk"
26719,"Peanut Butter,Tomatoes,Bananas,Yogurt"
26720,"Coffee,Apples,Cookies,Pasta"
26721,"Coffee,Onions,Beef"
26722,"Chicken,Juice,Jam,Fish,Cookies"
26723,"Beef,Pasta,Juice,Lettuce"
26724,"Jam,Beef,Cucumber,Pasta"
26725,"Eggs,Bread,Butter"
26726,"Onions,Peanut Butter,Flour,Juice"
26727,"Chicken,Jam,Cucumber,Garlic"
26728,"Tea,Onions,Chicken,Carrots,Soda"
26729,"Yogurt,Beef"
26730,"Yogurt,Bananas,Butter,Chips,Ice Cream,Flour,Cereal"
26731,"Apples,Garlic,Pasta"
26732,"Soda,Bread,Flour,Lettuce,Cereal"
26733,"Bananas,Butter,Lettuce,Apples,Onions"
26734,"Fish,Flour,Lettuce,Carrots,Bananas"
26735,"Tea,Fish,Tomatoes,Chips,Eggs,Jam"
26736,"Cereal,Beef,Bread,Cucumber,Chips"
26737,Tea
26738,Pasta
26739,"Ice Cream,Apples,Bread,Coffee,Soda,Carrots,Butter"
26740,"Beef,Juice,Ice Cream,Milk,Coffee,Chicken,Cheese"
26741,Flour
26742,"Peanut Butter,Lettuce,Chips,Coffee"
26743,"Tomatoes,Carrots"
26744,"Jam,Garlic"
26745,"Flour,Butter,Tea,Beef,Carrots"
26746,"Carrots,Chips,Ice Cream,Tea,Flour"
26747,Lettuce
26748,"Fish,Cheese,Beef,Cookies,Chicken,Tea"
26749,"Yogurt,Lettuce,Chips,Rice,Fish,Peanut Butter"
26750,"Tomatoes,Butter,Cucumber,Bananas"
26751,"Apples,Fish,Cucumber,Soda,Beef,Tomatoes,Tea"
26752,"Tea,Chicken,Onions"
26753,"Rice,Milk,Ice Cream,Yogurt,Tea,Peanut Butter,Pasta"
26754,"Apples,Fish,Tomatoes,Beef"
26755,"Soda,Coffee,Peanut Butter,Cheese"
26756,"Chicken,Jam,Flour"
26757,"Chicken,Lettuce"
26758,"Bananas,Coffee,Butter,Soda,Apples"
26759,"Pasta,Juice"
26760,"Beef,Onions"
26761,"Flour,Yogurt,Lettuce,Cookies,Eggs,Butter,Bananas"
26762,"Cereal,Ice Cream"
26763,"Apples,Soda,Eggs,Coffee"
26764,"Bread,Onions,Apples,Pasta,Lettuce,Chicken,Beef"
26765,"Cookies,Juice,Onions,Peanut Butter,Fish"
26766,Pasta
26767,Ice Cream
26768,"Cereal,Tomatoes,Fish,Flour"
26769,"Chicken,Eggs,Ice Cream"
26770,"Onions,Peanut Butter"
26771,"Beef,Peanut Butter,Cereal,Onions,Rice"
26772,"Eggs,Soda,Jam,Cheese"
26773,"Juice,Chips,Ice Cream,Tea,Fish,Eggs,Yogurt"
26774,"Ice Cream,Beef,Jam,Chips"
26775,"Peanut Butter,Cereal"
26776,"Cucumber,Bread,Yogurt,Coffee"
26777,"Carrots,Onions,Peanut Butter,Butter,Cucumber"
26778,"Pasta,Cheese"
26779,"Bread,Soda,Tomatoes"
26780,"Butter,Eggs,Yogurt"
26781,"Milk,Tea"
26782,"Ice Cream,Bread,Soda,Eggs"
26783,"Peanut Butter,Juice,Yogurt,Butter,Bread,Chips"
26784,"Cheese,Yogurt,Milk,Cereal,Lettuce"
26785,"Bread,Cheese"
26786,"Cereal,Cookies,Onions"
26787,"Chips,Juice,Soda,Cucumber,Butter,Jam,Bread"
26788,"Carrots,Bananas,Ice Cream"
26789,"Coffee,Cucumber,Ice Cream"
26790,"Fish,Carrots,Chips,Pasta,Onions"
26791,Lettuce
26792,"Cereal,Rice,Peanut Butter,Ice Cream,Soda,Flour"
26793,"Cheese,Pasta,Lettuce,Cereal,Peanut Butter,Tea"
26794,"Beef,Yogurt,Cucumber,Butter,Garlic,Ice Cream,Soda"
26795,"Bananas,Cookies,Chicken,Carrots,Lettuce,Pasta,Soda"
26796,"Bananas,Fish,Bread,Yogurt,Tomatoes,Onions"
26797,"Lettuce,Butter,Beef,Jam,Carrots"
26798,"Tea,Fish,Juice,Cheese,Yogurt,Milk"
26799,"Coffee,Cookies,Yogurt"
26800,"Onions,Apples,Cookies,Chicken,Jam"
26801,"Butter,Cucumber,Coffee,Apples,Tea,Yogurt"
26802,"Chicken,Beef,Tomatoes"
26803,"Butter,Bread,Eggs,Carrots,Cheese,Cereal,Tea"
26804,"Garlic,Milk,Eggs,Lettuce"
26805,"Flour,Bananas,Soda,Butter,Milk,Ice Cream"
26806,"Onions,Bananas,Eggs"
26807,"Jam,Flour,Bananas,Chips,Onions,Cookies,Yogurt"
26808,"Beef,Juice,Tea,Pasta,Jam,Garlic,Onions"
26809,"Onions,Chips"
26810,Bread
26811,"Coffee,Bananas,Cucumber,Lettuce,Eggs,Jam,Peanut Butter"
26812,"Tea,Beef,Flour"
26813,"Pasta,Carrots,Apples"
26814,"Jam,Yogurt,Apples,Tea,Tomatoes,Cucumber,Rice"
26815,"Peanut Butter,Onions,Lettuce,Tomatoes,Apples"
26816,"Fish,Tea,Chicken,Butter,Beef,Lettuce,Flour"
26817,"Milk,Bread"
26818,"Apples,Ice Cream"
26819,Cheese
26820,"Flour,Rice,Cheese,Chicken,Soda,Fish"
26821,"Bananas,Garlic,Cookies,Bread,Tomatoes"
26822,Lettuce
26823,"Jam,Flour,Soda,Tea,Yogurt,Fish,Bread"
26824,"Yogurt,Cheese,Eggs,Milk,Cereal,Pasta,Beef"
26825,"Cucumber,Tomatoes,Onions,Bananas,Rice"
26826,Cheese
26827,"Flour,Tea"
26828,"Yogurt,Cucumber,Beef,Jam,Carrots,Garlic"
26829,"Flour,Yogurt"
26830,"Peanut Butter,Cereal,Eggs,Carrots,Milk,Onions,Beef"
26831,Juice
26832,"Carrots,Pasta,Yogurt"
26833,"Juice,Cucumber,Jam,Tomatoes"
26834,"Flour,Cookies,Ice Cream,Chips,Pasta,Cucumber,Garlic"
26835,"Butter,Flour,Tea,Rice,Soda,Carrots,Milk"
26836,"Cookies,Cereal"
26837,"Bananas,Cheese"
26838,"Cucumber,Tea,Bread,Ice Cream,Flour"
26839,"Eggs,Tomatoes,Chicken,Ice Cream,Juice,Cookies,Soda"
26840,"Ice Cream,Apples,Bananas"
26841,Bread
26842,"Garlic,Beef,Cucumber,Eggs"
26843,"Coffee,Peanut Butter"
26844,Yogurt
26845,"Tomatoes,Lettuce,Cookies,Chicken,Carrots,Eggs"
26846,"Cucumber,Pasta"
26847,"Tea,Peanut Butter,Apples,Fish,Tomatoes,Beef"
26848,"Chicken,Chips,Fish"
26849,"Fish,Cheese,Cookies,Flour,Beef"
26850,"Juice,Soda,Cheese,Peanut Butter,Bananas,Milk"
26851,"Cereal,Apples,Eggs,Bread,Tea,Butter"
26852,"Peanut Butter,Ice Cream,Beef,Pasta,Chicken"
26853,Juice
26854,"Cucumber,Eggs,Cereal"
26855,"Jam,Tomatoes,Eggs,Bread,Onions,Cucumber"
26856,Yogurt
26857,"Butter,Tomatoes"
26858,"Lettuce,Chicken,Carrots,Pasta,Bread,Butter,Tea"
26859,"Cereal,Bread,Butter,Rice,Soda,Coffee,Onions"
26860,Tea
26861,"Peanut Butter,Bananas,Yogurt,Butter"
26862,"Jam,Flour,Milk,Cheese,Chicken,Cookies"
26863,"Eggs,Soda,Chicken"
26864,Bananas
26865,"Tea,Eggs"
26866,"Chips,Cucumber,Pasta,Milk,Apples,Juice"
26867,"Cereal,Cookies,Soda"
26868,"Onions,Ice Cream,Tea"
26869,"Beef,Bread,Rice,Yogurt"
26870,"Carrots,Bananas,Soda,Lettuce,Fish"
26871,"Yogurt,Carrots"
26872,"Coffee,Bread,Tea,Apples,Butter,Cookies"
26873,"Cheese,Peanut Butter,Bread,Milk"
26874,Cookies
26875,"Cereal,Milk,Bananas,Rice,Cookies,Bread,Eggs"
26876,"Tomatoes,Peanut Butter,Ice Cream,Beef,Tea,Garlic,Bananas"
26877,"Ice Cream,Pasta"
26878,"Juice,Pasta"
26879,"Pasta,Cookies,Coffee,Onions,Cheese"
26880,"Jam,Cheese,Chips,Coffee,Cereal,Pasta"
26881,"Onions,Eggs,Yogurt,Cereal,Soda,Pasta,Cheese"
26882,"Beef,Carrots,Ice Cream,Milk,Jam,Yogurt,Cheese"
26883,"Bread,Jam,Chicken,Flour,Beef,Peanut Butter"
26884,"Coffee,Cucumber"
26885,Soda
26886,"Apples,Beef,Fish,Garlic"
26887,Yogurt
26888,"Ice Cream,Cereal,Bread"
26889,"Cucumber,Carrots,Cookies,Tomatoes"
26890,"Pasta,Rice,Fish,Coffee"
26891,"Bananas,Apples,Onions,Carrots,Butter,Chips"
26892,"Pasta,Beef,Fish,Jam,Cookies,Coffee"
26893,"Garlic,Tomatoes,Milk"
26894,"Chicken,Tea,Tomatoes"
26895,"Bananas,Peanut Butter,Tomatoes,Apples,Carrots,Flour,Soda"
26896,Butter
26897,"Cheese,Coffee,Milk,Carrots,Cookies"
26898,"Peanut Butter,Rice,Ice Cream"
26899,"Fish,Eggs"
26900,"Milk,Chicken,Coffee,Beef,Apples,Carrots,Garlic"
26901,"Ice Cream,Cheese,Flour,Bananas,Peanut Butter,Beef,Garlic"
26902,"Jam,Bananas,Bread,Beef"
26903,Flour
26904,"Ice Cream,Bananas,Milk,Cucumber"
26905,"Beef,Milk,Peanut Butter,Jam,Tea,Bread,Carrots"
26906,"Ice Cream,Milk,Cheese,Butter"
26907,"Jam,Peanut Butter,Chicken,Butter,Pasta,Carrots"
26908,"Cookies,Bananas,Soda,Tomatoes"
26909,"Milk,Juice,Bananas"
26910,"Milk,Apples,Cheese"
26911,"Apples,Cookies,Carrots"
26912,Onions
26913,"Soda,Tea,Milk,Jam,Chicken"
26914,"Onions,Chicken,Bananas,Tomatoes,Cookies,Fish"
26915,"Chicken,Cucumber,Beef,Jam"
26916,"Onions,Milk,Ice Cream"
26917,"Lettuce,Tomatoes"
26918,"Apples,Butter,Jam,Fish,Tomatoes,Tea"
26919,"Beef,Rice,Milk,Bread,Cereal,Eggs"
26920,"Apples,Coffee,Tomatoes,Eggs,Ice Cream"
26921,"Yogurt,Flour,Butter,Rice"
26922,"Garlic,Cookies,Cereal"
26923,Bread
26924,"Chicken,Jam,Bread,Carrots,Butter,Cookies"
26925,"Bread,Coffee,Tea,Butter,Beef,Peanut Butter,Cereal"
26926,"Bananas,Tomatoes,Butter,Coffee,Rice,Ice Cream,Beef"
26927,"Tea,Cucumber"
26928,Butter
26929,"Fish,Garlic,Cookies,Flour"
26930,"Yogurt,Tomatoes,Cereal,Rice,Onions,Flour,Chicken"
26931,"Soda,Butter,Flour,Fish,Coffee,Beef"
26932,"Jam,Butter,Milk"
26933,"Carrots,Juice,Pasta,Flour,Onions,Fish,Soda"
26934,"Butter,Lettuce,Cookies"
26935,"Soda,Milk,Cucumber"
26936,Yogurt
26937,"Yogurt,Chicken,Bread,Beef"
26938,"Fish,Peanut Butter,Cookies,Soda"
26939,"Coffee,Ice Cream,Jam"
26940,"Cucumber,Flour,Bread,Chips"
26941,"Soda,Lettuce,Eggs"
26942,"Flour,Rice,Tea"
26943,"Juice,Beef,Butter,Cereal,Peanut Butter,Milk"
26944,"Cereal,Garlic,Cucumber"
26945,"Ice Cream,Jam,Butter"
26946,"Apples,Lettuce,Cookies,Fish,Chicken,Garlic,Yogurt"
26947,Cookies
26948,"Flour,Yogurt"
26949,"Beef,Soda,Cereal,Garlic"
26950,"Yogurt,Soda,Carrots,Tomatoes"
26951,"Milk,Eggs,Rice,Peanut Butter,Onions,Yogurt"
26952,"Tomatoes,Carrots"
26953,"Yogurt,Lettuce,Cheese,Tomatoes,Cookies"
26954,"Ice Cream,Tea"
26955,"Cheese,Chips,Beef,Flour,Coffee"
26956,"Peanut Butter,Carrots,Bread,Flour,Coffee"
26957,Soda
26958,"Pasta,Flour,Apples"
26959,"Tea,Milk,Bread,Tomatoes,Juice"
26960,"Eggs,Yogurt,Milk"
26961,"Tomatoes,Cereal"
26962,"Bananas,Pasta"
26963,"Peanut Butter,Cucumber,Tea,Garlic,Soda,Butter"
26964,"Bread,Pasta"
26965,"Eggs,Beef,Bread,Coffee,Cucumber,Cheese"
26966,"Cookies,Tomatoes,Flour,Beef,Apples,Eggs"
26967,"Pasta,Yogurt,Chicken,Garlic,Milk,Apples"
26968,Garlic
26969,"Tea,Carrots,Garlic,Flour,Apples"
26970,"Cucumber,Carrots,Garlic,Onions,Fish,Chicken"
26971,"Juice,Onions,Carrots,Garlic,Lettuce,Tea,Cucumber"
26972,"Ice Cream,Carrots,Flour,Milk"
26973,"Cookies,Cereal,Butter,Tomatoes,Flour,Coffee,Cucumber"
26974,"Cereal,Tomatoes,Carrots,Yogurt"
26975,Cookies
26976,"Cookies,Rice,Cucumber,Chips"
26977,"Tea,Pasta,Cereal,Flour,Tomatoes,Butter,Eggs"
26978,"Fish,Chips,Carrots,Coffee,Chicken,Butter,Bread"
26979,"Jam,Tomatoes,Chicken,Flour,Peanut Butter"
26980,"Chips,Beef,Soda,Tomatoes,Apples,Juice"
26981,Tea
26982,"Onions,Lettuce,Peanut Butter,Garlic,Eggs,Pasta,Cheese"
26983,Chips
26984,"Apples,Bananas,Jam,Eggs,Carrots"
26985,"Beef,Butter,Chicken"
26986,"Flour,Ice Cream,Cucumber,Lettuce,Carrots"
26987,"Yogurt,Soda,Cereal"
26988,"Tomatoes,Pasta,Cheese,Bananas"
26989,"Milk,Carrots,Chicken,Tomatoes,Peanut Butter,Chips,Onions"
26990,"Tea,Bananas,Flour,Beef"
26991,Soda
26992,"Bread,Soda,Lettuce,Ice Cream,Cucumber,Garlic"
26993,Chips
26994,"Carrots,Lettuce"
26995,"Apples,Cheese,Garlic,Coffee,Lettuce"
26996,"Tea,Chicken,Cereal,Butter,Bread,Rice,Jam"
26997,"Cheese,Tomatoes,Carrots,Garlic,Eggs"
26998,"Ice Cream,Tomatoes,Cucumber,Yogurt,Bananas,Bread"
26999,"Fish,Bananas"
27000,Cookies
27001,"Cookies,Cheese"
27002,Cookies
27003,"Cucumber,Butter,Yogurt"
27004,"Jam,Garlic,Chips,Juice,Carrots,Milk,Onions"
27005,"Yogurt,Flour,Cucumber,Rice,Bananas"
27006,"Bananas,Chips,Cucumber,Lettuce,Cereal,Cookies"
27007,"Bananas,Carrots,Cookies,Rice,Pasta"
27008,"Cereal,Cucumber,Eggs,Fish,Coffee,Apples,Carrots"
27009,"Fish,Cookies,Milk"
27010,Soda
27011,Cookies
27012,"Beef,Jam,Yogurt"
27013,"Chicken,Tea,Cucumber,Eggs,Cookies,Peanut Butter"
27014,"Apples,Chicken"
27015,"Bananas,Butter,Carrots,Cookies"
27016,Lettuce
27017,"Flour,Butter,Cucumber"
27018,Jam
27019,"Tea,Butter,Milk,Chips,Carrots"
27020,"Chips,Apples,Flour,Jam"
27021,"Juice,Coffee,Cucumber,Cheese,Pasta"
27022,"Bananas,Tomatoes,Garlic,Onions,Cucumber"
27023,"Ice Cream,Coffee"
27024,"Bread,Coffee,Pasta"
27025,"Cereal,Carrots,Onions,Beef,Cheese,Milk,Tomatoes"
27026,"Rice,Garlic,Cucumber,Butter,Beef"
27027,"Peanut Butter,Tea"
27028,"Ice Cream,Bread,Pasta,Tomatoes"
27029,"Cheese,Cookies,Bread"
27030,"Cheese,Apples,Ice Cream,Garlic"
27031,"Eggs,Cheese,Bananas,Coffee,Fish"
27032,"Eggs,Carrots,Tomatoes,Lettuce,Coffee,Yogurt"
27033,"Cheese,Coffee"
27034,"Fish,Bread"
27035,"Coffee,Cucumber,Onions,Cookies,Chicken"
27036,"Fish,Pasta,Cucumber,Yogurt,Onions"
27037,"Tea,Coffee,Bananas,Chips,Flour,Lettuce,Chicken"
27038,"Cucumber,Jam"
27039,"Cereal,Juice,Bread,Lettuce"
27040,"Peanut Butter,Milk,Butter,Fish,Cookies,Jam"
27041,"Flour,Jam"
27042,"Juice,Yogurt,Lettuce,Jam,Tea"
27043,"Chips,Cheese,Cucumber,Rice,Tea"
27044,Garlic
27045,"Apples,Jam,Onions"
27046,"Peanut Butter,Cookies,Apples,Pasta"
27047,"Bananas,Peanut Butter,Tomatoes,Rice"
27048,Beef
27049,Coffee
27050,"Fish,Apples,Bananas,Carrots,Lettuce,Bread"
27051,"Fish,Chicken,Carrots,Rice,Soda"
27052,"Beef,Peanut Butter,Cereal"
27053,"Garlic,Rice,Beef,Bananas,Ice Cream"
27054,"Soda,Flour,Yogurt,Butter"
27055,"Beef,Cheese,Lettuce,Coffee"
27056,"Chips,Carrots,Bread,Bananas,Soda,Coffee,Ice Cream"
27057,"Chicken,Eggs"
27058,"Bananas,Milk,Pasta"
27059,"Butter,Soda,Garlic,Ice Cream,Cookies,Bananas"
27060,"Carrots,Cookies,Onions,Bread,Tomatoes,Flour"
27061,"Fish,Cookies,Tea"
27062,"Milk,Butter,Chicken,Tomatoes,Pasta,Cereal"
27063,"Jam,Fish,Cucumber,Yogurt,Bananas"
27064,"Chicken,Flour,Cookies,Garlic,Beef,Eggs"
27065,"Soda,Fish,Apples,Garlic,Beef,Yogurt,Ice Cream"
27066,"Apples,Bananas,Cereal,Tea"
27067,"Carrots,Soda"
27068,"Peanut Butter,Flour,Lettuce,Cookies,Eggs"
27069,"Chips,Carrots,Juice,Apples,Lettuce,Coffee"
27070,"Coffee,Onions,Garlic,Bananas,Tomatoes,Cheese,Rice"
27071,"Fish,Chicken"
27072,"Ice Cream,Butter,Chicken,Garlic,Lettuce,Cucumber"
27073,"Tea,Tomatoes,Yogurt,Rice"
27074,Lettuce
27075,"Butter,Coffee,Rice,Ice Cream,Fish"
27076,"Jam,Bananas,Eggs,Chips,Lettuce,Peanut Butter,Juice"
27077,"Cereal,Lettuce,Apples"
27078,"Flour,Beef,Cookies,Jam"
27079,"Onions,Cereal,Apples,Flour,Yogurt,Chips"
27080,"Carrots,Fish"
27081,"Carrots,Chips,Lettuce,Garlic,Jam,Yogurt,Beef"
27082,"Cookies,Fish,Apples,Cereal,Tomatoes"
27083,"Chips,Pasta,Cheese,Carrots"
27084,Yogurt
27085,"Cereal,Carrots,Soda,Chicken"
27086,Chips
27087,"Jam,Butter,Fish,Tea"
27088,"Soda,Garlic,Yogurt,Cucumber,Ice Cream"
27089,Soda
27090,Cucumber
27091,Cheese
27092,Carrots
27093,"Milk,Eggs"
27094,"Juice,Pasta,Carrots,Cookies,Apples"
27095,"Yogurt,Lettuce,Garlic"
27096,"Garlic,Pasta"
27097,"Tomatoes,Chicken"
27098,Juice
27099,"Bananas,Yogurt,Peanut Butter"
27100,"Tea,Apples,Juice,Yogurt"
27101,"Onions,Chicken,Soda,Cereal,Fish"
27102,Jam
27103,"Bread,Rice,Cucumber,Tomatoes"
27104,Tea
27105,"Soda,Bread,Pasta,Peanut Butter,Carrots,Cheese"
27106,"Cereal,Soda,Yogurt,Apples"
27107,"Coffee,Apples,Rice,Bananas"
27108,"Chips,Eggs,Soda,Butter"
27109,"Carrots,Ice Cream,Cookies,Cucumber"
27110,"Cookies,Jam,Cheese,Cereal"
27111,"Peanut Butter,Ice Cream,Chips"
27112,"Cucumber,Carrots,Chicken,Soda,Jam,Chips"
27113,"Bananas,Lettuce"
27114,"Juice,Lettuce,Tomatoes,Bread,Carrots,Flour,Peanut Butter"
27115,"Lettuce,Coffee,Cheese,Beef,Flour,Apples"
27116,"Pasta,Milk,Coffee"
27117,"Rice,Pasta,Garlic,Eggs,Cucumber"
27118,"Cookies,Onions,Yogurt,Jam,Apples,Butter,Lettuce"
27119,"Jam,Fish,Milk,Onions"
27120,"Fish,Rice,Apples,Milk,Bread"
27121,"Butter,Tea,Rice,Cheese,Soda,Cookies"
27122,"Lettuce,Juice,Onions,Garlic,Tomatoes"
27123,"Butter,Beef,Ice Cream,Cheese"
27124,"Milk,Fish,Yogurt,Chicken"
27125,"Bread,Yogurt,Apples,Pasta,Rice,Carrots,Soda"
27126,"Chips,Cookies"
27127,"Yogurt,Onions"
27128,Tomatoes
27129,"Onions,Tea,Ice Cream,Tomatoes,Soda,Chips"
27130,"Garlic,Tomatoes,Coffee,Peanut Butter,Bananas,Tea,Bread"
27131,Peanut Butter
27132,Garlic
27133,"Yogurt,Apples,Beef,Juice"
27134,"Cheese,Fish,Apples,Yogurt,Chips,Flour,Butter"
27135,"Bananas,Cereal,Milk,Chicken,Carrots,Cookies"
27136,"Bananas,Coffee,Apples,Beef,Lettuce,Cookies"
27137,"Juice,Bananas,Cookies,Tomatoes"
27138,"Jam,Tomatoes,Rice,Apples,Bread"
27139,"Fish,Butter"
27140,"Apples,Jam,Milk,Pasta,Tea,Beef"
27141,"Ice Cream,Soda,Yogurt,Peanut Butter,Bananas,Garlic,Bread"
27142,"Chicken,Apples,Soda,Beef,Cereal,Coffee"
27143,"Lettuce,Chicken"
27144,"Juice,Tomatoes,Jam,Chicken"
27145,"Peanut Butter,Fish,Chicken"
27146,"Cucumber,Rice,Soda,Cheese,Flour"
27147,"Juice,Cucumber,Milk"
27148,"Cereal,Bread,Tomatoes,Butter,Coffee,Cucumber"
27149,"Chicken,Pasta,Coffee,Juice,Rice"
27150,"Lettuce,Garlic,Yogurt,Rice,Jam,Chips"
27151,"Lettuce,Flour"
27152,"Cheese,Garlic,Tea,Coffee,Rice"
27153,"Coffee,Peanut Butter,Cookies,Eggs,Bananas,Cheese,Apples"
27154,"Rice,Juice,Chips,Apples,Coffee,Fish,Garlic"
27155,"Lettuce,Bananas,Tea,Juice,Coffee,Peanut Butter,Ice Cream"
27156,"Eggs,Apples,Peanut Butter,Bananas,Juice,Pasta,Rice"
27157,"Cookies,Pasta,Cereal,Flour"
27158,"Tea,Jam,Juice,Peanut Butter,Cereal,Chicken"
27159,"Tea,Cereal,Bananas,Chicken,Cheese"
27160,"Onions,Juice,Beef,Cucumber,Garlic,Jam"
27161,Carrots
27162,"Rice,Coffee,Bread,Butter,Milk,Tea,Ice Cream"
27163,Cucumber
27164,"Apples,Fish,Pasta,Lettuce,Coffee"
27165,"Soda,Jam,Cookies,Bananas,Carrots,Garlic"
27166,"Eggs,Onions,Tomatoes"
27167,Chicken
27168,"Juice,Beef,Rice,Fish,Cereal,Cookies"
27169,"Fish,Coffee,Apples,Pasta,Chicken"
27170,"Butter,Chips"
27171,"Peanut Butter,Rice,Pasta"
27172,"Cheese,Bananas"
27173,"Bread,Tea"
27174,"Yogurt,Ice Cream,Fish,Apples,Bread,Cucumber"
27175,"Yogurt,Lettuce,Onions,Apples"
27176,"Milk,Coffee"
27177,"Ice Cream,Peanut Butter"
27178,"Chips,Lettuce,Cheese,Onions"
27179,"Chips,Apples,Lettuce,Butter"
27180,"Beef,Bread,Garlic"
27181,Chips
27182,"Juice,Carrots"
27183,"Rice,Apples,Fish"
27184,"Jam,Bread,Chips"
27185,Fish
27186,Milk
27187,"Fish,Beef,Onions,Jam"
27188,"Jam,Bread,Chips,Cheese"
27189,"Coffee,Cheese,Soda,Eggs,Ice Cream"
27190,"Coffee,Jam,Flour,Yogurt,Milk,Cereal,Juice"
27191,"Cheese,Tea,Rice"
27192,"Flour,Cucumber,Juice,Rice,Onions,Soda"
27193,"Milk,Pasta"
27194,"Cucumber,Cheese,Bananas"
27195,"Chicken,Milk,Butter,Bread,Tea,Juice"
