SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,PacketSize,Duration,Flag,Anomaly
192.168.90.187,10.0.176.73,23845,423,UDP,655,0.9535577138047052,PSH,0
192.168.62.89,10.0.159.188,5719,846,TCP,547,4.021287931031813,SYN,0
192.168.182.140,10.0.100.9,12554,442,TCP,500,0.6467891185124763,FIN,0
192.168.145.167,10.0.160.45,48104,696,UDP,423,0.6922117204293907,ACK,0
192.168.42.236,10.0.108.192,52764,655,TCP,353,0.4663888707014216,ACK,0
192.168.249.69,10.0.217.27,15342,556,TCP,420,0.2591356804426626,SYN,0
192.168.58.109,10.0.130.223,51958,12,TCP,573,0.3320858500222389,RST,0
192.168.32.114,10.0.48.111,23355,520,TCP,401,2.0860354074048413,ACK,0
192.168.1.87,10.0.119.168,56770,80,TCP,623,2.9588399887174583,FIN,0
192.168.6.243,10.0.227.5,53696,809,UDP,461,1.7500463017899706,SYN,0
192.168.82.230,10.0.235.164,27379,674,ICMP,386,0.026801622080718294,RST,0
192.168.84.20,10.0.82.128,12348,302,TCP,522,0.9359792808493593,ACK,0
192.168.48.104,10.0.133.181,29173,216,UDP,412,0.7968922339313762,RST,0
192.168.36.166,10.0.71.230,4242,248,TCP,586,1.4906087870936513,FIN,0
192.168.146.229,10.0.14.12,21165,541,TCP,418,1.5166755138360086,SYN,0
192.168.50.59,10.0.178.14,37808,272,TCP,296,0.5764518591594701,ACK,0
192.168.153.215,10.0.93.167,3861,133,ICMP,447,0.3390190952093677,RST,0
192.168.140.171,10.0.150.206,60749,5,UDP,341,0.1023686642429147,SYN,0
192.168.245.99,10.0.2.227,56176,756,TCP,577,0.9450043677531617,FIN,0
192.168.29.181,10.0.226.146,50104,542,TCP,603,0.3196645366136232,SYN,0
192.168.130.210,10.0.116.155,40826,629,UDP,441,3.3421453894656667,ACK,0
192.168.104.178,10.0.226.122,41101,690,TCP,655,0.047876038530390734,PSH,0
192.168.249.208,10.0.42.13,15403,1010,UDP,415,3.332332067175638,SYN,0
192.168.230.74,10.0.134.131,5263,773,TCP,468,0.6846846017166475,ACK,0
192.168.13.189,10.0.189.150,45920,747,TCP,391,0.9329007656579134,RST,0
192.168.65.152,10.0.51.241,21836,141,TCP,332,0.8759542135071281,SYN,0
192.168.64.138,10.0.178.198,30693,483,TCP,537,1.3971831627142344,SYN,0
192.168.207.74,10.0.12.190,49648,305,UDP,649,0.09530412891327937,PSH,0
192.168.123.249,10.0.183.222,10635,345,TCP,454,2.187936699176156,PSH,0
192.168.103.198,10.0.135.44,5174,562,TCP,500,1.5656425948974537,PSH,0
192.168.14.208,10.0.151.143,59698,270,TCP,375,1.8982245080721707,PSH,0
192.168.77.109,10.0.228.134,12133,108,TCP,442,0.664326044510893,ACK,0
192.168.178.249,10.0.144.163,35238,558,TCP,346,1.1966792686302623,PSH,0
192.168.15.148,10.0.22.79,27040,474,TCP,649,0.6111327033753572,PSH,0
192.168.196.182,10.0.53.197,12960,82,TCP,379,0.13967204704259337,FIN,0
192.168.95.30,10.0.157.128,12060,638,ICMP,499,0.3595445277613687,PSH,0
192.168.96.107,10.0.53.67,40260,84,TCP,658,0.3262988942454859,ACK,0
192.168.193.116,10.0.3.175,15045,290,TCP,511,0.18156437125054337,ACK,0
192.168.235.32,10.0.237.125,55966,71,UDP,489,0.27616992170225063,ACK,0
192.168.193.254,10.0.178.217,37967,175,TCP,532,0.6901795305909296,RST,0
192.168.212.106,10.0.39.83,49182,828,TCP,371,0.5485494648957584,RST,0
192.168.222.244,10.0.205.157,38872,842,TCP,317,0.3992308474400007,FIN,0
192.168.39.1,10.0.82.35,16495,463,TCP,523,2.372165839027544,RST,0
192.168.71.81,10.0.58.240,48685,849,TCP,512,1.5082770584411942,FIN,0
192.168.201.235,10.0.102.117,51040,395,UDP,531,0.002522699676112534,RST,0
192.168.123.72,10.0.17.161,24268,866,UDP,246,0.8448116986453923,SYN,0
192.168.89.208,10.0.32.102,64051,91,TCP,365,1.2035537918659323,FIN,0
192.168.16.35,10.0.144.173,49801,469,TCP,511,0.05488517309079909,RST,0
192.168.65.35,10.0.7.79,58839,863,TCP,483,0.12103791345729326,SYN,0
192.168.112.69,10.0.244.217,40009,434,TCP,590,0.32650880647740776,FIN,0
192.168.20.19,10.0.206.177,39464,249,TCP,530,0.9514894848644188,FIN,0
192.168.106.186,10.0.120.59,2526,644,TCP,619,2.565553718591291,SYN,0
192.168.224.249,10.0.5.200,54860,681,UDP,612,0.6652456310633542,FIN,0
192.168.216.142,10.0.158.121,35202,955,TCP,561,4.034288487573117,SYN,0
192.168.113.229,10.0.51.79,4794,572,TCP,488,2.760505882399954,SYN,0
192.168.215.125,10.0.52.232,43889,881,TCP,532,1.0143446518077905,FIN,0
192.168.183.159,10.0.160.168,54835,849,TCP,542,0.6124599753023188,FIN,1
192.168.8.25,10.0.95.197,5025,241,UDP,619,1.1443901741195992,PSH,0
192.168.242.222,10.0.154.36,61872,702,UDP,464,1.566386366004336,PSH,0
192.168.231.158,10.0.239.226,53659,496,TCP,542,2.865950912978828,ACK,0
192.168.36.84,10.0.194.126,21970,340,ICMP,360,1.4004616936225875,ACK,0
192.168.76.163,10.0.233.72,1622,793,UDP,462,0.49684958068239105,SYN,0
192.168.155.71,10.0.52.111,31340,744,UDP,522,0.6798418498350338,FIN,0
192.168.206.31,10.0.172.62,26591,471,TCP,537,0.04815469451924999,SYN,0
192.168.140.76,10.0.227.72,27532,463,TCP,562,0.02916605664347507,PSH,0
192.168.13.158,10.0.208.189,44768,801,TCP,427,0.3306110945947189,ACK,0
192.168.84.55,10.0.192.196,53217,275,TCP,505,1.6404070959849293,SYN,0
192.168.125.199,10.0.225.143,58336,825,UDP,450,0.3845512595946271,FIN,0
192.168.179.17,10.0.175.212,40183,15,TCP,683,0.12433452430630433,ACK,0
192.168.234.78,10.0.214.53,31300,41,UDP,349,0.44025650514943904,SYN,0
192.168.202.233,10.0.226.26,24695,965,TCP,712,0.364670863699427,ACK,0
192.168.184.112,10.0.193.76,17474,208,TCP,567,4.5390989116793286,FIN,0
192.168.157.36,10.0.121.102,15932,60,TCP,230,3.5528064583431127,ACK,0
192.168.192.209,10.0.34.168,58299,365,TCP,450,1.3353237978971202,SYN,0
192.168.26.29,10.0.58.25,45382,240,TCP,524,1.7656870683611858,SYN,0
192.168.196.64,10.0.207.207,50071,608,UDP,495,0.29283888965908056,ACK,0
192.168.250.193,10.0.188.151,36542,790,TCP,338,0.7714860540195949,FIN,0
192.168.65.98,10.0.190.254,58837,939,TCP,384,6.498907335021757,SYN,0
192.168.111.18,10.0.70.80,32236,160,UDP,511,0.3904004559472373,RST,0
192.168.182.189,10.0.36.232,43708,397,TCP,361,4.2824341018156575,ACK,0
192.168.195.229,10.0.253.31,7830,934,TCP,583,0.20857254476724657,PSH,0
192.168.171.92,10.0.220.134,40221,794,TCP,473,0.9679553732903731,SYN,0
192.168.80.164,10.0.252.78,41915,500,TCP,559,1.5229844815934939,PSH,0
192.168.93.125,10.0.251.141,62353,209,TCP,389,0.8993810262722317,PSH,0
192.168.224.97,10.0.83.81,19039,133,UDP,364,0.36947872571978396,FIN,0
192.168.134.208,10.0.208.164,64823,381,ICMP,603,1.6819243381487765,FIN,0
192.168.47.77,10.0.126.70,40244,433,UDP,493,0.225327815328664,FIN,0
192.168.23.7,10.0.104.45,18182,609,TCP,334,0.5626213964918064,ACK,0
192.168.110.238,10.0.166.23,16480,731,UDP,416,0.32814288360259614,PSH,0
192.168.165.1,10.0.5.32,28612,389,TCP,519,0.683971069578891,SYN,0
192.168.91.191,10.0.41.7,63600,997,TCP,352,0.49006572851496477,PSH,1
192.168.171.88,10.0.84.169,23515,583,TCP,215,0.1973514762599782,RST,0
192.168.32.187,10.0.103.178,25212,432,ICMP,349,1.3543608238265914,PSH,0
192.168.106.213,10.0.60.201,28103,274,TCP,577,0.19433870446445245,PSH,0
192.168.138.200,10.0.137.147,59854,351,TCP,325,0.7888769290316467,ACK,0
192.168.147.237,10.0.34.70,5043,134,TCP,595,1.6325949534840922,SYN,0
192.168.130.225,10.0.39.14,13443,66,TCP,527,0.6602328799840551,RST,0
192.168.204.124,10.0.43.23,34721,639,TCP,425,2.1791231407552925,ACK,0
192.168.72.47,10.0.66.12,20420,205,TCP,615,0.560032474375316,RST,1
192.168.117.147,10.0.41.166,55200,298,TCP,364,3.5304861047229963,PSH,0
192.168.0.77,10.0.232.208,40056,117,TCP,437,0.02521841525660409,SYN,0
192.168.240.194,10.0.156.120,30916,948,TCP,491,1.565764503531107,PSH,0
192.168.123.245,10.0.132.180,8997,267,TCP,453,1.2305194837826665,ACK,0
192.168.119.17,10.0.47.81,43489,794,UDP,504,0.9443597329532389,SYN,0
192.168.129.237,10.0.243.146,22137,149,TCP,557,0.35112787483223734,RST,0
192.168.184.71,10.0.223.25,58137,194,TCP,437,0.9434419060146947,SYN,0
192.168.193.188,10.0.140.227,12160,680,TCP,647,0.9028091891186991,SYN,0
192.168.42.96,10.0.66.49,20227,824,TCP,405,0.1618162484796993,ACK,0
192.168.246.75,10.0.28.48,63526,886,TCP,470,2.1189727216350036,ACK,0
192.168.101.39,10.0.34.45,32309,179,TCP,542,0.7648910680836337,PSH,0
192.168.183.24,10.0.131.83,24063,148,TCP,480,0.09327315491521723,SYN,0
192.168.58.67,10.0.78.68,2208,465,TCP,355,0.49686994724151323,SYN,0
192.168.234.135,10.0.244.192,58656,976,UDP,495,0.2440062485172443,FIN,0
192.168.238.151,10.0.4.131,23751,569,TCP,401,0.18468230233840033,PSH,0
192.168.162.55,10.0.12.192,60179,1002,TCP,670,2.9256053508885174,FIN,0
192.168.32.35,10.0.255.12,17935,5,TCP,641,1.123410893836941,ACK,0
192.168.4.75,10.0.92.119,1940,526,UDP,510,0.35894173169261406,RST,0
192.168.7.150,10.0.185.115,60076,280,TCP,468,1.1342962171947202,PSH,0
192.168.164.74,10.0.137.188,4598,499,TCP,605,1.6247565755691311,SYN,0
192.168.124.113,10.0.98.105,37111,836,TCP,618,0.3811604930293169,FIN,0
192.168.253.167,10.0.147.42,18814,436,UDP,546,4.187354820442038,SYN,0
192.168.222.109,10.0.168.71,18649,816,TCP,638,2.1324379504973328,RST,0
192.168.48.132,10.0.91.174,6230,216,TCP,535,1.5951948487768726,SYN,0
192.168.99.14,10.0.158.174,57425,687,TCP,513,1.2561375858626271,FIN,0
192.168.191.129,10.0.236.16,20541,828,TCP,527,0.039509796240634346,PSH,0
192.168.26.16,10.0.88.99,50974,969,TCP,440,0.022658518403270617,SYN,0
192.168.51.186,10.0.55.162,51699,515,UDP,576,0.18010412231543454,FIN,0
192.168.245.248,10.0.163.211,57385,887,ICMP,476,2.488040605249305,ACK,0
192.168.124.22,10.0.149.103,62475,137,TCP,529,0.2450465334177093,SYN,0
192.168.159.53,10.0.207.112,38720,978,TCP,469,1.2077643562953642,SYN,0
192.168.43.84,10.0.67.236,17129,612,TCP,543,3.9071087773027253,RST,0
192.168.47.241,10.0.0.124,36680,595,UDP,522,2.7689980375929997,SYN,0
192.168.33.65,10.0.89.147,3714,280,TCP,597,0.5113191762825561,FIN,0
192.168.117.111,10.0.235.39,37883,132,UDP,442,1.1428933055420394,RST,0
192.168.246.137,10.0.67.201,57458,393,TCP,438,1.4241953064221575,RST,0
192.168.211.44,10.0.120.180,59609,481,TCP,568,0.79744466915583,SYN,0
192.168.53.242,10.0.59.185,47752,513,TCP,667,0.7403011426071828,PSH,0
192.168.7.125,10.0.224.250,56425,628,TCP,471,0.2529606063688474,ACK,0
192.168.39.141,10.0.13.131,1714,1011,TCP,560,1.1267193358538237,PSH,0
192.168.233.25,10.0.210.242,26127,419,ICMP,411,0.3478625361034222,FIN,0
192.168.23.158,10.0.123.54,35287,202,TCP,450,0.36904483642493807,SYN,0
192.168.207.162,10.0.154.194,62193,652,TCP,503,0.308846177059141,SYN,0
192.168.163.109,10.0.141.90,12109,658,TCP,530,0.06809258530069794,ACK,1
192.168.154.33,10.0.118.150,51068,462,TCP,523,1.855676958932936,PSH,0
192.168.169.195,10.0.225.243,58754,778,TCP,475,1.9882411810025302,PSH,0
192.168.232.215,10.0.184.224,26849,202,TCP,354,1.286466804531784,PSH,0
192.168.27.105,10.0.23.141,11744,914,UDP,370,2.6274989685299177,PSH,0
192.168.1.37,10.0.88.146,39665,152,TCP,630,0.9978621651698099,RST,0
192.168.219.211,10.0.10.177,38295,897,UDP,458,1.020624102772513,ACK,0
192.168.101.63,10.0.102.245,12744,222,TCP,496,2.186392379991848,FIN,0
192.168.36.96,10.0.164.100,47756,79,TCP,518,0.2338789049997855,PSH,0
192.168.134.46,10.0.23.245,1921,200,TCP,731,0.5717571344329991,ACK,0
192.168.100.4,10.0.70.143,18118,762,TCP,472,1.2178624465730479,ACK,0
192.168.206.9,10.0.155.72,37487,99,TCP,599,0.3128723185911698,SYN,0
192.168.27.48,10.0.0.239,36478,978,TCP,401,0.2595785222300498,FIN,0
192.168.99.14,10.0.78.116,24596,1001,TCP,448,2.285448504764457,FIN,0
192.168.94.246,10.0.102.108,39570,912,UDP,547,5.523362254110274,FIN,0
192.168.221.224,10.0.67.169,57944,213,TCP,561,0.4884255855483136,RST,0
192.168.171.251,10.0.193.142,16174,143,UDP,538,0.269978837615082,PSH,0
192.168.171.233,10.0.141.159,55189,702,TCP,503,0.5182858786413602,PSH,0
192.168.9.173,10.0.151.28,64714,389,UDP,492,0.3621934057862631,PSH,0
192.168.167.235,10.0.150.207,54688,813,UDP,626,1.7246180464314307,ACK,0
192.168.70.44,10.0.234.154,17823,374,TCP,649,2.3122590664468468,RST,0
192.168.147.190,10.0.28.68,10687,52,TCP,489,0.4958081689901422,FIN,0
192.168.48.25,10.0.146.117,63999,967,TCP,495,0.9152320079437238,SYN,0
192.168.148.202,10.0.167.21,37972,624,TCP,472,0.08203864766016841,FIN,0
192.168.78.7,10.0.177.61,38054,135,ICMP,450,0.6202471662515177,ACK,0
192.168.206.105,10.0.251.163,28031,411,TCP,576,0.006861281845588035,PSH,0
192.168.245.10,10.0.85.103,36307,985,TCP,482,1.1119853382984104,SYN,0
192.168.52.81,10.0.9.215,26695,470,UDP,521,0.19360987367285284,ACK,0
192.168.38.66,10.0.220.6,26409,112,TCP,540,2.1040755634875086,SYN,0
192.168.163.190,10.0.66.64,12260,525,TCP,184,0.9943300190846208,RST,0
192.168.72.5,10.0.75.3,23048,785,TCP,436,2.6329268401960113,SYN,0
192.168.48.252,10.0.8.4,47896,745,TCP,508,2.7833192121271453,SYN,0
192.168.205.109,10.0.88.153,40408,44,TCP,573,0.18532206737945153,ACK,0
192.168.127.53,10.0.241.138,18400,397,UDP,654,0.719830820021507,SYN,0
192.168.72.33,10.0.4.108,59649,986,TCP,501,0.21748542008587363,ACK,0
192.168.69.219,10.0.246.188,38162,585,TCP,351,0.6035601219825364,PSH,0
192.168.69.72,10.0.71.161,19181,261,TCP,554,0.5980084200504397,ACK,0
192.168.19.9,10.0.137.109,20969,743,TCP,488,1.3308593428088389,PSH,0
192.168.163.60,10.0.160.162,37608,545,TCP,699,3.7348294198790373,RST,0
192.168.66.48,10.0.160.52,24041,388,TCP,622,0.9914678900812836,FIN,0
192.168.90.13,10.0.2.157,2780,476,UDP,371,1.6930033036970633,PSH,0
192.168.190.97,10.0.75.39,36165,410,TCP,434,0.5169465534670801,RST,0
192.168.71.168,10.0.92.244,3600,580,TCP,647,0.0756109238562298,PSH,0
192.168.14.25,10.0.87.31,26491,16,TCP,510,0.7229300941339862,SYN,0
192.168.23.218,10.0.65.132,37976,997,TCP,557,2.3427119320887586,FIN,0
192.168.38.30,10.0.52.103,32229,662,ICMP,474,0.27477568021635795,RST,0
192.168.106.66,10.0.10.53,59075,804,TCP,680,0.3049784607763952,RST,0
192.168.157.54,10.0.163.210,36189,102,UDP,514,0.11069099989277648,SYN,0
192.168.114.148,10.0.111.199,13698,186,TCP,580,5.750943559110669,PSH,0
192.168.51.50,10.0.89.184,44118,951,TCP,355,0.5356895328745703,RST,0
192.168.116.165,10.0.76.59,44338,931,TCP,378,0.35506771043731666,PSH,0
192.168.89.94,10.0.85.127,23377,25,TCP,707,2.614177438926441,PSH,0
192.168.92.133,10.0.73.58,30873,72,TCP,384,1.6672864238024983,SYN,0
192.168.193.245,10.0.156.67,5559,593,TCP,561,2.09529366364279,PSH,0
192.168.59.204,10.0.70.69,57059,573,UDP,592,3.0040532053406097,FIN,0
192.168.109.41,10.0.36.231,58303,18,UDP,528,1.9434157754262382,SYN,1
192.168.124.188,10.0.200.218,48391,754,UDP,597,4.244312815489475,SYN,0
192.168.130.86,10.0.29.133,42960,570,TCP,316,1.019837004332432,ACK,0
192.168.210.174,10.0.109.143,18142,1017,TCP,621,0.275611638116559,FIN,0
192.168.145.86,10.0.41.66,60836,332,TCP,263,0.18288129826303068,RST,0
192.168.64.56,10.0.138.139,60908,889,TCP,586,0.9219703273426145,PSH,0
192.168.155.48,10.0.85.254,1656,569,TCP,769,0.4445384692865103,PSH,0
192.168.204.77,10.0.84.55,14304,97,TCP,626,0.14069208330489408,SYN,0
192.168.152.157,10.0.98.33,15770,727,ICMP,508,1.595850092999486,PSH,0
192.168.226.110,10.0.90.129,38060,831,UDP,477,0.4304567360454212,FIN,0
192.168.2.45,10.0.154.109,54275,12,UDP,498,0.5890907606617282,RST,0
192.168.135.150,10.0.202.31,20309,11,UDP,392,0.9461976766091513,PSH,0
192.168.220.110,10.0.227.21,19071,909,TCP,481,0.5141551081673718,SYN,0
192.168.98.69,10.0.23.131,49113,163,TCP,353,2.011931039650904,FIN,0
192.168.89.191,10.0.48.197,11231,283,UDP,413,4.041080907398837,RST,0
192.168.27.187,10.0.204.51,6615,729,TCP,590,0.486574880077736,FIN,0
192.168.182.64,10.0.75.240,28781,872,TCP,580,0.19647301731499037,FIN,0
192.168.223.193,10.0.56.62,17250,835,TCP,541,0.3259029529607087,FIN,0
192.168.232.163,10.0.116.115,30756,241,TCP,516,1.1207312288685107,PSH,0
192.168.242.161,10.0.162.184,62431,857,UDP,325,0.08585835197162162,FIN,0
192.168.124.71,10.0.91.21,28230,45,UDP,461,1.1227493975379197,PSH,0
192.168.184.46,10.0.133.89,21280,970,TCP,492,0.7500541518717612,FIN,0
192.168.241.213,10.0.182.212,34846,593,TCP,341,0.04641547763663472,RST,0
192.168.118.92,10.0.154.66,42364,255,TCP,360,0.5288463528444414,SYN,0
192.168.207.214,10.0.228.34,47371,67,TCP,596,0.26211060710186623,PSH,0
192.168.47.86,10.0.79.123,53258,1005,TCP,532,0.13948692886064684,SYN,0
192.168.90.99,10.0.14.183,44375,918,ICMP,384,2.8285684693904525,RST,0
192.168.206.95,10.0.26.224,41799,614,TCP,636,0.3439428297548404,SYN,0
192.168.170.145,10.0.135.254,49695,974,ICMP,598,0.6813312527806831,FIN,0
192.168.33.69,10.0.252.206,10808,603,TCP,486,0.9468649614612573,RST,0
192.168.249.196,10.0.134.198,38053,42,TCP,373,0.9914460214040438,PSH,0
192.168.199.246,10.0.130.43,61115,788,TCP,659,0.48029774870266906,RST,0
192.168.80.95,10.0.89.169,36181,816,TCP,668,0.3140497527124259,PSH,0
192.168.126.224,10.0.175.158,20961,786,TCP,616,0.832163011253255,FIN,0
192.168.31.159,10.0.231.52,55314,384,UDP,611,1.5831422165146753,ACK,0
192.168.213.107,10.0.16.56,47731,589,TCP,494,2.2537235885492355,FIN,0
192.168.153.27,10.0.251.65,12243,234,TCP,510,0.8952287505661319,FIN,0
192.168.136.122,10.0.186.166,10423,966,TCP,636,0.7524656816171548,SYN,0
192.168.189.57,10.0.26.135,62221,714,TCP,524,3.3788316966750904,ACK,0
192.168.127.104,10.0.108.201,34336,485,TCP,416,0.22698874969128008,RST,0
192.168.189.41,10.0.224.215,28681,733,ICMP,407,0.016964274288794743,ACK,0
192.168.147.225,10.0.137.217,21071,774,TCP,609,0.6782988695998081,FIN,0
192.168.226.200,10.0.113.38,36031,39,TCP,711,0.05967456053960036,SYN,0
192.168.138.237,10.0.25.193,11583,11,TCP,553,0.061016254060319734,ACK,0
192.168.201.112,10.0.26.103,21181,624,TCP,722,0.033488341386682545,RST,0
192.168.162.171,10.0.2.213,36419,409,TCP,303,0.9631645202472582,ACK,0
192.168.119.87,10.0.126.1,7642,108,UDP,375,0.982942161832073,PSH,0
192.168.106.144,10.0.232.125,45915,1004,TCP,448,0.29528235064532404,PSH,0
192.168.208.33,10.0.124.245,7804,94,TCP,301,0.5974835204715572,RST,0
192.168.173.192,10.0.222.192,28074,823,TCP,478,0.5427447621762927,ACK,0
192.168.127.40,10.0.195.124,9039,84,TCP,617,0.6791394166216196,SYN,0
192.168.148.52,10.0.186.245,4154,58,TCP,296,0.22253427963538816,RST,0
192.168.198.127,10.0.182.149,29107,293,TCP,592,1.6752529546547577,FIN,0
192.168.77.77,10.0.226.232,17504,16,TCP,377,0.3399300266845334,FIN,0
192.168.52.87,10.0.249.245,48623,991,UDP,418,0.39559188125615674,RST,0
192.168.243.21,10.0.47.187,54034,477,TCP,486,1.0517503703320745,FIN,0
192.168.80.165,10.0.162.120,36500,838,TCP,494,3.9920358644021356,PSH,0
192.168.234.222,10.0.119.58,39189,605,TCP,600,0.22866968702834406,SYN,0
192.168.214.244,10.0.119.86,12552,992,TCP,480,0.442994822696277,SYN,0
192.168.100.191,10.0.113.129,56328,969,TCP,569,0.46884754866455214,SYN,0
192.168.114.83,10.0.108.128,50632,165,TCP,606,0.7533220264377439,ACK,0
192.168.138.55,10.0.19.48,6938,437,TCP,512,1.8022993233369629,RST,0
192.168.146.106,10.0.126.137,38160,727,TCP,718,1.293085387067688,FIN,0
192.168.168.129,10.0.149.201,12203,656,TCP,438,0.22993478436227308,ACK,0
192.168.219.64,10.0.28.84,21496,786,TCP,418,1.2473676766510713,FIN,0
192.168.13.106,10.0.223.153,13100,403,ICMP,421,0.13474037168987052,RST,0
192.168.51.101,10.0.148.174,59399,940,TCP,722,0.2129246879523734,FIN,0
192.168.75.76,10.0.234.98,25807,386,TCP,584,0.500484928187992,ACK,0
192.168.240.152,10.0.53.244,52113,954,TCP,619,0.4228044318165469,ACK,0
192.168.121.158,10.0.86.119,47740,138,UDP,569,2.038430040824087,ACK,0
192.168.39.107,10.0.61.40,51322,716,UDP,490,5.811402420502484,SYN,0
192.168.49.91,10.0.22.119,55328,814,TCP,515,0.22702773244952415,PSH,0
192.168.114.173,10.0.205.40,14848,722,TCP,400,1.0712568270682066,ACK,0
192.168.42.26,10.0.143.139,5323,531,UDP,708,0.8733397720980043,PSH,0
192.168.201.230,10.0.18.226,65029,806,TCP,490,1.4666998827709952,ACK,0
192.168.100.178,10.0.180.41,47912,293,TCP,413,1.2029107567474673,FIN,0
192.168.236.23,10.0.81.68,9142,475,TCP,353,0.32226912065714003,RST,0
192.168.14.63,10.0.68.194,11780,1023,TCP,672,1.8374362599538434,ACK,0
192.168.11.128,10.0.232.84,58810,880,UDP,604,0.6517076945915552,SYN,0
192.168.106.122,10.0.218.30,57935,462,TCP,550,2.702220241714811,ACK,0
192.168.66.98,10.0.230.184,8977,813,TCP,312,0.8216919508771702,FIN,0
192.168.30.121,10.0.125.230,38576,373,TCP,539,0.34363879500227684,FIN,0
192.168.85.199,10.0.228.39,16209,162,TCP,473,2.2651453859816675,FIN,0
192.168.2.242,10.0.27.21,42816,642,TCP,449,1.7501662246036696,FIN,0
192.168.48.71,10.0.243.218,15698,44,TCP,639,2.9362981144354268,ACK,0
192.168.216.209,10.0.11.17,51637,865,TCP,365,2.239943772956188,PSH,0
192.168.246.246,10.0.57.115,45500,83,TCP,355,0.2813016981570036,FIN,0
192.168.9.143,10.0.164.164,34951,892,TCP,333,1.6890680999826204,FIN,0
192.168.71.99,10.0.169.86,1410,636,UDP,408,0.9018585545986376,ACK,0
192.168.140.147,10.0.200.117,27641,539,TCP,360,0.5163688169229885,RST,0
192.168.106.31,10.0.235.224,8216,816,TCP,590,0.007658787804453298,SYN,0
192.168.67.251,10.0.150.123,11769,862,UDP,409,1.1960690336791953,SYN,0
192.168.62.251,10.0.126.95,31044,519,TCP,519,1.9233730937989153,SYN,0
192.168.146.102,10.0.57.12,43702,411,TCP,435,0.9267633116834704,RST,1
192.168.100.152,10.0.214.117,22183,341,UDP,598,0.37210839272114266,ACK,0
192.168.152.201,10.0.155.222,62418,711,TCP,571,0.05936795172012639,RST,0
192.168.226.102,10.0.152.67,4433,624,UDP,505,1.0758028801576804,FIN,0
192.168.94.83,10.0.21.202,50865,89,TCP,660,0.5170582846135571,ACK,0
192.168.142.215,10.0.251.243,57204,640,ICMP,443,0.6868774809328914,ACK,0
192.168.73.192,10.0.63.180,57438,230,TCP,464,0.8307758631281241,SYN,0
192.168.84.100,10.0.204.125,55840,18,ICMP,515,1.463476723177587,FIN,0
192.168.151.89,10.0.251.133,56942,801,UDP,563,0.7695661382487057,PSH,0
192.168.207.53,10.0.26.61,26769,673,TCP,308,0.7465474131935349,ACK,0
192.168.97.154,10.0.9.208,46972,864,TCP,615,0.6563514487559969,ACK,0
192.168.55.118,10.0.84.251,51128,890,UDP,438,0.5580116963282433,ACK,0
192.168.71.192,10.0.146.252,63718,281,TCP,565,0.9755361007585992,PSH,0
192.168.153.3,10.0.69.57,30479,910,TCP,422,0.024702124351844,SYN,0
192.168.110.102,10.0.0.251,39934,422,UDP,634,1.284500408979257,FIN,0
192.168.134.130,10.0.4.144,39759,678,TCP,603,0.37785263522180107,PSH,0
192.168.40.171,10.0.109.58,30190,772,UDP,603,0.46623064294021127,ACK,0
192.168.56.47,10.0.154.31,40997,876,UDP,544,0.9524927235431114,SYN,0
192.168.211.180,10.0.245.207,29096,702,UDP,481,0.28418929023566103,FIN,0
192.168.196.184,10.0.61.200,49798,338,TCP,329,1.0752203961773994,RST,0
192.168.149.146,10.0.163.181,13133,266,TCP,505,0.13660540231980692,SYN,0
192.168.235.23,10.0.160.203,46826,803,UDP,615,1.0483236207632154,FIN,0
192.168.209.116,10.0.9.208,3508,355,TCP,580,1.263178572405956,ACK,0
192.168.13.106,10.0.100.158,35646,360,TCP,425,1.2024662040975496,FIN,0
192.168.114.56,10.0.99.15,45423,1014,UDP,807,1.4880048101358705,ACK,0
192.168.168.57,10.0.117.131,64856,791,TCP,605,0.7274879060035332,SYN,0
192.168.56.9,10.0.5.49,53407,217,TCP,424,2.000755177668107,RST,0
192.168.53.245,10.0.189.69,3621,321,TCP,441,0.2659883434784129,SYN,0
192.168.199.28,10.0.105.27,41621,850,TCP,396,0.48344022626205496,ACK,0
192.168.86.90,10.0.127.113,41978,719,TCP,486,3.1350877209276597,PSH,0
192.168.14.30,10.0.112.28,5007,665,TCP,657,1.5555949708813812,SYN,0
192.168.205.199,10.0.77.239,57139,992,UDP,545,1.3572097797397096,RST,0
192.168.126.146,10.0.189.204,40476,693,TCP,665,1.2420546729982722,PSH,0
192.168.139.188,10.0.14.204,44175,212,TCP,658,0.11708510036613448,PSH,0
192.168.17.195,10.0.138.142,61003,785,TCP,637,3.008522048224965,ACK,0
192.168.41.50,10.0.55.198,18064,953,TCP,669,0.3459996979884434,FIN,0
192.168.115.60,10.0.255.180,45796,203,TCP,499,0.15592083234400766,RST,0
192.168.139.249,10.0.186.145,57919,717,UDP,517,0.018800895182199854,ACK,0
192.168.139.56,10.0.236.59,31578,985,ICMP,362,0.48899058296595205,RST,0
192.168.243.235,10.0.70.178,64856,916,TCP,559,1.1165903806498956,FIN,0
192.168.214.214,10.0.90.165,28940,896,UDP,523,0.4972319985009898,ACK,0
192.168.246.169,10.0.68.224,45895,153,TCP,699,1.6541570740597455,SYN,0
192.168.105.245,10.0.246.135,57015,682,ICMP,464,0.20036522846729032,SYN,0
